Epoch,Batch,Prediction,Loss,True Value
0,,"[[ 0.09   -0.3271]
 [ 0.358  -0.0802]
 [ 0.4187 -0.2203]
 [ 0.21   -0.2148]]",0.4108482003211975,"[[1. 0.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.6426  -0.5605 ]
 [ 0.3054   0.04327]
 [ 0.3315   0.19   ]
 [ 0.5825  -0.1785 ]]",0.5026975274085999,"[[0. 1.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.3167  -0.0344 ]
 [ 0.4883  -0.1893 ]
 [ 0.462   -0.11475]
 [ 0.3809   0.01188]]",0.18150392174720764,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.4414   0.1461 ]
 [ 0.347    0.11334]
 [ 0.841   -0.7393 ]
 [ 0.4834   0.1172 ]]",0.20314785838127136,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.559    -0.03656 ]
 [ 0.6123    0.06696 ]
 [ 0.6714    0.003986]
 [ 0.642    -0.2502  ]]",0.08115755021572113,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.6865  -0.1183 ]
 [ 0.924   -0.0482 ]
 [ 0.6416  -0.01973]
 [ 0.582    0.02295]]",0.2183886170387268,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [1. 0.]]"
0,,"[[ 0.8086   0.1599 ]
 [ 0.597   -0.00797]
 [ 0.642    0.00729]
 [ 0.684   -0.01984]]",0.05661198869347572,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.944    0.0346  ]
 [0.9683   0.011795]
 [0.564    0.03256 ]
 [0.593    0.05695 ]]",0.5121468901634216,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.627   0.0957 ]
 [0.867   0.0926 ]
 [0.9204  0.05762]
 [0.645   0.1227 ]]",0.04065639525651932,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.852   0.0991 ]
 [0.694   0.1117 ]
 [0.967   0.0879 ]
 [0.669   0.04254]]",0.22050154209136963,"[[0. 1.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.602    0.0671  ]
 [1.324    0.008286]
 [0.2668   0.05927 ]
 [0.809    0.02638 ]]",0.7641793489456177,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [0. 1.]]"
0,,"[[0.964   0.10455]
 [0.7075  0.1819 ]
 [0.573   0.05548]
 [0.776   0.1757 ]]",0.049643829464912415,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.9507   0.319  ]
 [ 0.717    0.07684]
 [ 1.089   -0.03946]
 [ 0.5713   0.10736]]",0.20728974044322968,"[[0. 1.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.4229 0.1293]
 [0.894  0.1165]
 [1.134  0.1837]
 [0.7993 0.0743]]",0.2533888518810272,"[[1. 0.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.7983 0.1171]
 [0.8296 0.1495]
 [0.868  0.2255]
 [0.8286 0.2164]]",0.3546260595321655,"[[0. 1.]
 [1. 0.]
 [1. 0.]
 [0. 1.]]"
0,,"[[ 0.6865    0.2472  ]
 [ 0.989     0.2103  ]
 [ 0.7617   -0.003752]
 [ 0.707     0.2083  ]]",0.04871585592627525,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.788  0.161 ]
 [0.8833 0.2203]
 [0.844  0.1718]
 [0.642  0.2754]]",0.37134718894958496,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.7197 0.1367]
 [0.7305 0.2856]
 [0.9995 0.5093]
 [0.723  0.0868]]",0.07437881827354431,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.775  0.2637]
 [0.7065 0.1757]
 [0.866  0.374 ]
 [0.788  0.2363]]",0.19468551874160767,"[[1. 0.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.552    0.2874  ]
 [0.8164   0.1609  ]
 [0.7725   0.002161]
 [0.85     0.4138  ]]",0.07357250154018402,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.8237  0.01444]
 [0.809   0.3196 ]
 [0.7305  0.317  ]
 [0.7617  0.331  ]]",0.16705667972564697,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [1. 0.]]"
0,,"[[0.665  0.319 ]
 [0.753  0.4128]
 [0.7656 0.1693]
 [0.8887 0.209 ]]",0.15816783905029297,"[[1. 0.]
 [0. 1.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.992  -0.137 ]
 [ 0.791   0.2898]
 [ 0.703   0.3567]
 [ 0.6177  0.261 ]]",0.07201540470123291,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.364   0.807 ]
 [ 0.642  -0.0341]
 [ 0.6904  0.172 ]
 [ 0.7295  0.1937]]",0.17766477167606354,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.7793   0.2264 ]
 [ 0.7373   0.1666 ]
 [ 0.839   -0.02058]
 [ 0.616    0.4922 ]]",0.2914488613605499,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [1. 0.]]"
0,,"[[0.721  0.2703]
 [0.598  0.1908]
 [0.8945 0.0708]
 [0.753  0.2253]]",0.1914753019809723,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [0. 1.]]"
0,,"[[0.936  0.3103]
 [0.854  0.173 ]
 [0.6895 0.177 ]
 [0.7856 0.2615]]",0.2056456357240677,"[[0. 1.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 1.038   -0.00965]
 [ 0.496    0.4993 ]
 [ 0.7715   0.1882 ]
 [ 0.7876   0.1118 ]]",0.08125022798776627,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.7    0.2289]
 [0.7427 0.2424]
 [0.812  0.1028]
 [0.717  0.2312]]",0.05585256963968277,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[ 0.8335    0.2546  ]
 [ 0.87     -0.002508]
 [ 0.649     0.4866  ]
 [ 0.568     0.164   ]]",0.08538222312927246,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.914   0.1415 ]
 [0.515   0.4583 ]
 [0.8857  0.00792]
 [0.8896  0.1849 ]]",0.06649818271398544,"[[1. 0.]
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0,,"[[0.832   0.07965]
 [0.756   0.1115 ]
 [0.875   0.2803 ]
 [0.938   0.279  ]]",0.38814038038253784,"[[0. 1.]
 [1. 0.]
 [1. 0.]
 [0. 1.]]"
0,,"[[0.917  0.2512]
 [0.6816 0.2825]
 [0.9097 0.13  ]
 [0.7456 0.2351]]",0.4433845579624176,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [0. 1.]]"
