Epoch,Batch,Prediction,Loss,True Value
0,,"[[-1.142   -0.0775 ]
 [-0.626   -0.05875]
 [-0.3003  -0.3723 ]
 [-0.722    0.07446]]",1.5230683088302612,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [1. 0.]]"
0,,"[[-0.7876  0.0414]
 [-0.475  -0.0921]
 [-1.134  -0.1377]
 [-0.267  -0.2842]]",1.2102372646331787,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.2349  -0.1769 ]
 [-0.561    0.2018 ]
 [-0.6074   0.03047]
 [-0.4092  -0.04803]]",0.8260589838027954,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.238    0.09436]
 [-0.282    0.05228]
 [-0.46    -0.00898]
 [-0.3892  -0.00762]]",0.7272058725357056,"[[1. 0.]
 [0. 1.]
 [1. 0.]
 [0. 1.]]"
0,,"[[-0.03864  0.7227 ]
 [-0.3442  -0.251  ]
 [-0.1489   0.1554 ]
 [-0.3384  -0.01167]]",0.4544215798377991,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.2252   0.1989 ]
 [-0.1146   0.01306]
 [-0.3274   0.1959 ]
 [-0.2085   0.1804 ]]",0.39358192682266235,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.5596   0.572  ]
 [ 0.0825   0.09534]
 [ 0.1029   0.03093]
 [-0.2822   0.3318 ]]",0.34969568252563477,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.06976   0.2346  ]
 [ 0.04883   0.1741  ]
 [-0.4727    0.5557  ]
 [ 0.006714  0.2362  ]]",0.28493502736091614,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.306   0.4956]
 [-0.3413  0.375 ]
 [-0.197   0.2974]
 [ 0.642   0.1637]]",0.31241366267204285,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.1794  0.4014]
 [-0.3384  0.4734]
 [ 0.2568  0.3357]
 [-0.0952  0.4148]]",0.20514747500419617,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[ 0.1873   0.4014 ]
 [-0.1348   0.3582 ]
 [-0.1898   0.792  ]
 [ 0.00598  0.3325 ]]",0.3037146329879761,"[[1. 0.]
 [0. 1.]
 [0. 1.]
 [1. 0.]]"
0,,"[[ 0.5234  0.3323]
 [-0.19    0.732 ]
 [-0.138   0.3523]
 [-0.1708  0.492 ]]",0.19420194625854492,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.06726  0.5625 ]
 [-0.05316  0.427  ]
 [ 0.042    0.6133 ]
 [-0.1593   0.506  ]]",0.2613160014152527,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [0. 1.]]"
0,,"[[ 0.05396  0.3647 ]
 [ 0.2295   0.506  ]
 [-0.1578   0.6655 ]
 [-0.1566   0.663  ]]",0.12226556241512299,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.00842  0.538  ]
 [ 0.00769  0.5933 ]
 [ 0.09656  0.483  ]
 [-0.1788   0.748  ]]",0.09388719499111176,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.1482   0.6074 ]
 [-0.1384   0.6074 ]
 [ 0.04834  0.595  ]
 [ 0.1406   0.4934 ]]",0.09899463504552841,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.1561   0.5264 ]
 [-0.0357   0.718  ]
 [ 0.1035   0.8525 ]
 [ 0.03442  0.647  ]]",0.24824386835098267,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [0. 1.]]"
0,,"[[-0.1729   0.7056 ]
 [ 0.09656  0.5723 ]
 [ 0.269    0.8774 ]
 [-0.01526  0.6016 ]]",0.18833185732364655,"[[0. 1.]
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0,,"[[ 0.0895   0.667  ]
 [ 0.0703   0.9443 ]
 [ 0.01978  0.666  ]
 [-0.1102   0.6367 ]]",0.26638126373291016,"[[0. 1.]
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0,,"[[ 0.02356  0.605  ]
 [-0.1349   0.6836 ]
 [ 0.3916   0.7876 ]
 [-0.05786  0.6187 ]]",0.07776795327663422,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[ 0.06726  0.6367 ]
 [ 0.06506  0.797  ]
 [ 0.1442   0.681  ]
 [-0.1326   0.8394 ]]",0.18584184348583221,"[[1. 0.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[ 0.3086  0.714 ]
 [-0.1622  0.8604]
 [ 0.135   0.7188]
 [ 0.0863  0.8477]]",0.18979866802692413,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [0. 1.]]"
0,,"[[-0.0105  0.809 ]
 [ 0.1702  0.6904]
 [-0.2778  0.8647]
 [ 0.4685  0.587 ]]",0.11047356575727463,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [1. 0.]]"
0,,"[[ 0.4219  0.5776]
 [-0.1223  0.815 ]
 [ 0.3633  0.641 ]
 [-0.1893  0.953 ]]",0.37366315722465515,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [1. 0.]]"
0,,"[[ 0.377    0.7456 ]
 [-0.04993  0.8833 ]
 [ 0.1134   0.828  ]
 [ 0.2094   0.748  ]]",0.27988576889038086,"[[0. 1.]
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0,,"[[ 0.1461  0.7573]
 [ 0.4307  0.5312]
 [ 0.1346  0.772 ]
 [-0.0962  1.057 ]]",0.24895130097866058,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0,,"[[0.0581  0.85   ]
 [0.373   0.6055 ]
 [0.3682  0.74   ]
 [0.03455 0.842  ]]",0.26673686504364014,"[[1. 0.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[-0.031    0.895  ]
 [ 0.2126   0.6523 ]
 [ 0.12427  0.853  ]
 [ 0.514    0.513  ]]",0.08931335061788559,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [1. 0.]]"
0,,"[[0.4644  0.485  ]
 [0.05652 0.957  ]
 [0.1952  0.8965 ]
 [0.1486  0.7935 ]]",0.07491572201251984,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[0.2783  0.649  ]
 [0.09314 1.022  ]
 [0.1265  0.7783 ]
 [0.5234  0.6187 ]]",0.3429393768310547,"[[0. 1.]
 [1. 0.]
 [0. 1.]
 [1. 0.]]"
0,,"[[0.2057 0.9204]
 [0.3823 0.579 ]
 [0.2705 0.8784]
 [0.2455 0.89  ]]",0.21850982308387756,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [0. 1.]]"
0,,"[[0.442  1.058 ]
 [0.2373 0.6367]
 [0.1709 0.8115]
 [0.2778 0.724 ]]",0.1871856153011322,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [1. 0.]]"
0,,"[[0.1609 0.836 ]
 [0.4094 0.7676]
 [0.3967 0.6987]
 [0.2307 0.9365]]",0.14798349142074585,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [0. 1.]]"
0,,"[[0.3508 0.805 ]
 [0.4355 0.7676]
 [0.3167 0.722 ]
 [0.2046 0.8438]]",0.08106105029582977,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[0.2734 0.8594]
 [0.1979 0.8706]
 [0.3696 0.7466]
 [0.4346 0.685 ]]",0.1425379365682602,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [1. 0.]]"
0,,"[[0.349  0.6875]
 [0.2534 0.762 ]
 [0.2328 0.7847]
 [0.2184 0.9775]]",0.2729247510433197,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0,,"[[0.3853 0.6475]
 [0.4282 0.7637]
 [0.1249 0.8857]
 [0.3267 0.742 ]]",0.23863324522972107,"[[1. 0.]
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0,,"[[0.4116  0.517  ]
 [0.11914 1.002  ]
 [0.3755  0.792  ]
 [0.1619  0.782  ]]",0.08433959633111954,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[0.3384 0.833 ]
 [0.1727 0.8345]
 [0.2979 0.692 ]
 [0.3838 0.7417]]",0.17317065596580505,"[[0. 1.]
 [0. 1.]
 [1. 0.]
 [0. 1.]]"
0,,"[[0.1428 0.8394]
 [0.3533 0.716 ]
 [0.2256 0.631 ]
 [0.51   0.714 ]]",0.23924390971660614,"[[0. 1.]
 [1. 0.]
 [0. 1.]
 [1. 0.]]"
0,,"[[0.4204 0.8774]
 [0.1212 0.917 ]
 [0.3252 0.753 ]
 [0.4907 0.6265]]",0.09506022930145264,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[0.1298 0.951 ]
 [0.2208 0.675 ]
 [0.5312 0.6006]
 [0.2666 0.746 ]]",0.09388008713722229,"[[0. 1.]
 [0. 1.]
 [0. 1.]
 [0. 1.]]"
0,,"[[0.0856 0.774 ]
 [0.4285 0.6304]
 [0.3962 0.749 ]
 [0.1384 1.021 ]]",0.12775865197181702,"[[0. 1.]
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
